News Title,Published At,Source,URL,City,Date Time
Court gives custody of 4 horses used in illegal racing to PETA,2024-12-01T11:18:00.0000000Z,Hindustan Times,https://www.hindustantimes.com/cities/mumbai-news/court-gives-custody-of-4-horses-used-in-illegal-racing-to-peta-101732992245329.html,Mumbai,2024-04-28 15:43:36
Cyclone Fengal: IndiGo Flight Lands Dramatically Amid Strong Winds At Chennai Airport — Watch Video,2024-12-01T11:10:00.0000000Z,India.com,https://zeenews.india.com/india/cyclone-fengal-indigo-flight-lands-dramatically-amid-strong-winds-at-chennai-airport-watch-video-2826653.html,Mumbai,2024-04-28 15:43:36
Does FOMO set in among singles as the viral wedding season approaches? New survey says more,2024-12-01T09:03:00.0000000Z,Mid Day,https://www.mid-day.com/lifestyle/relationships/article/does-fomo-set-in-among-singles-as-the-viral-wedding-season-approaches-new-survey-says-more-23439178,Mumbai,2024-04-28 15:43:36
The 'world's 15 richest cities' revealed - one has an astounding 144 billionaires,2024-12-01T07:00:00.0000000Z,Daily Express,https://www.express.co.uk/news/world/1980982/worlds-15-richest-cities-billionaires,Mumbai,2024-04-28 15:43:36
Excavation for coastal road’s only vehicle underpass in last leg,2024-12-01T05:07:00.0000000Z,Indiatimes,https://timesofindia.indiatimes.com/excavation-for-coastal-roads-only-vehicle-underpass-in-last-leg/articleshow/115860488.cms,Mumbai,2024-04-28 15:43:36
Traffic Police Worst Affected by the Honking Nuisance,2024-12-01T04:17:00.0000000Z,Deccan Chronicle,https://www.deccanchronicle.com/southern-states/telangana/traffic-police-worst-affected-by-the-honking-nuisance-1842891,Mumbai,2024-04-28 15:43:36
Mumbai: BMC Appoints VJTI For Technical Audit Of Goregaon-Mulund Link Road's Twin Tunnels To Ensure Safety And Environmental Standards,2024-12-01T03:03:00.0000000Z,The Free Press Journal,https://www.freepressjournal.in/mumbai/mumbai-bmc-appoints-vjti-for-technical-audit-of-goregaon-mulund-link-roads-twin-tunnels-to-ensure-safety-and-environmental-standards,Mumbai,2024-04-28 15:43:36
"Top news today: TRAI new rules, Air India-Vistara routes, Cyclone Fengal update, Horbill festival & more on December 1",2024-12-01T01:52:00.0000000Z,Mint,https://www.livemint.com/news/trends/top-news-today-trai-traceability-rules-air-india-vistara-routes-cyclone-fengal-update-horbill-festival-more-december-1-11733016177174.html,Mumbai,2024-04-28 15:43:36
"India News Live Today December 1, 2024: ‘Past airbrushed’: Jaishankar says Tipu Sultan a case of ‘cherry-picking facts’",2024-12-01T01:05:18.0000000Z,Hindustan Times on MSN.com,https://www.msn.com/en-in/news/India/india-news-live-today-december-1-2024-cyclone-fengal-effect-puducherry-receives-highest-rainfall-in-30-years/ar-AA1v35jX,Mumbai,2024-04-28 15:43:36
Court gives custody of 4 horses used in illegal racing to PETA,2024-12-01T11:18:00.0000000Z,Hindustan Times,https://www.hindustantimes.com/cities/mumbai-news/court-gives-custody-of-4-horses-used-in-illegal-racing-to-peta-101732992245329.html,Mumbai,2024-04-21 15:43:37
Cyclone Fengal: IndiGo Flight Lands Dramatically Amid Strong Winds At Chennai Airport — Watch Video,2024-12-01T11:10:00.0000000Z,India.com,https://zeenews.india.com/india/cyclone-fengal-indigo-flight-lands-dramatically-amid-strong-winds-at-chennai-airport-watch-video-2826653.html,Mumbai,2024-04-21 15:43:37
Does FOMO set in among singles as the viral wedding season approaches? New survey says more,2024-12-01T09:03:00.0000000Z,Mid Day,https://www.mid-day.com/lifestyle/relationships/article/does-fomo-set-in-among-singles-as-the-viral-wedding-season-approaches-new-survey-says-more-23439178,Mumbai,2024-04-21 15:43:37
The 'world's 15 richest cities' revealed - one has an astounding 144 billionaires,2024-12-01T07:00:00.0000000Z,Daily Express,https://www.express.co.uk/news/world/1980982/worlds-15-richest-cities-billionaires,Mumbai,2024-04-21 15:43:37
Excavation for coastal road’s only vehicle underpass in last leg,2024-12-01T05:07:00.0000000Z,Indiatimes,https://timesofindia.indiatimes.com/excavation-for-coastal-roads-only-vehicle-underpass-in-last-leg/articleshow/115860488.cms,Mumbai,2024-04-21 15:43:37
Traffic Police Worst Affected by the Honking Nuisance,2024-12-01T04:17:00.0000000Z,Deccan Chronicle,https://www.deccanchronicle.com/southern-states/telangana/traffic-police-worst-affected-by-the-honking-nuisance-1842891,Mumbai,2024-04-21 15:43:37
Mumbai: BMC Appoints VJTI For Technical Audit Of Goregaon-Mulund Link Road's Twin Tunnels To Ensure Safety And Environmental Standards,2024-12-01T03:03:00.0000000Z,The Free Press Journal,https://www.freepressjournal.in/mumbai/mumbai-bmc-appoints-vjti-for-technical-audit-of-goregaon-mulund-link-roads-twin-tunnels-to-ensure-safety-and-environmental-standards,Mumbai,2024-04-21 15:43:37
"Top news today: TRAI new rules, Air India-Vistara routes, Cyclone Fengal update, Horbill festival & more on December 1",2024-12-01T01:52:00.0000000Z,Mint,https://www.livemint.com/news/trends/top-news-today-trai-traceability-rules-air-india-vistara-routes-cyclone-fengal-update-horbill-festival-more-december-1-11733016177174.html,Mumbai,2024-04-21 15:43:37
"India News Live Today December 1, 2024: ‘Past airbrushed’: Jaishankar says Tipu Sultan a case of ‘cherry-picking facts’",2024-12-01T01:05:18.0000000Z,Hindustan Times on MSN.com,https://www.msn.com/en-in/news/India/india-news-live-today-december-1-2024-cyclone-fengal-effect-puducherry-receives-highest-rainfall-in-30-years/ar-AA1v35jX,Mumbai,2024-04-21 15:43:37
Court gives custody of 4 horses used in illegal racing to PETA,2024-12-01T11:18:00.0000000Z,Hindustan Times,https://www.hindustantimes.com/cities/mumbai-news/court-gives-custody-of-4-horses-used-in-illegal-racing-to-peta-101732992245329.html,Mumbai,2024-04-14 15:43:38
Cyclone Fengal: IndiGo Flight Lands Dramatically Amid Strong Winds At Chennai Airport — Watch Video,2024-12-01T11:10:00.0000000Z,India.com,https://zeenews.india.com/india/cyclone-fengal-indigo-flight-lands-dramatically-amid-strong-winds-at-chennai-airport-watch-video-2826653.html,Mumbai,2024-04-14 15:43:38
Does FOMO set in among singles as the viral wedding season approaches? New survey says more,2024-12-01T09:03:00.0000000Z,Mid Day,https://www.mid-day.com/lifestyle/relationships/article/does-fomo-set-in-among-singles-as-the-viral-wedding-season-approaches-new-survey-says-more-23439178,Mumbai,2024-04-14 15:43:38
The 'world's 15 richest cities' revealed - one has an astounding 144 billionaires,2024-12-01T07:00:00.0000000Z,Daily Express,https://www.express.co.uk/news/world/1980982/worlds-15-richest-cities-billionaires,Mumbai,2024-04-14 15:43:38
Excavation for coastal road’s only vehicle underpass in last leg,2024-12-01T05:07:00.0000000Z,Indiatimes,https://timesofindia.indiatimes.com/excavation-for-coastal-roads-only-vehicle-underpass-in-last-leg/articleshow/115860488.cms,Mumbai,2024-04-14 15:43:38
Traffic Police Worst Affected by the Honking Nuisance,2024-12-01T04:17:00.0000000Z,Deccan Chronicle,https://www.deccanchronicle.com/southern-states/telangana/traffic-police-worst-affected-by-the-honking-nuisance-1842891,Mumbai,2024-04-14 15:43:38
Mumbai: BMC Appoints VJTI For Technical Audit Of Goregaon-Mulund Link Road's Twin Tunnels To Ensure Safety And Environmental Standards,2024-12-01T03:03:00.0000000Z,The Free Press Journal,https://www.freepressjournal.in/mumbai/mumbai-bmc-appoints-vjti-for-technical-audit-of-goregaon-mulund-link-roads-twin-tunnels-to-ensure-safety-and-environmental-standards,Mumbai,2024-04-14 15:43:38
"Top news today: TRAI new rules, Air India-Vistara routes, Cyclone Fengal update, Horbill festival & more on December 1",2024-12-01T01:52:00.0000000Z,Mint,https://www.livemint.com/news/trends/top-news-today-trai-traceability-rules-air-india-vistara-routes-cyclone-fengal-update-horbill-festival-more-december-1-11733016177174.html,Mumbai,2024-04-14 15:43:38
"India News Live Today December 1, 2024: ‘Past airbrushed’: Jaishankar says Tipu Sultan a case of ‘cherry-picking facts’",2024-12-01T01:05:18.0000000Z,Hindustan Times on MSN.com,https://www.msn.com/en-in/news/India/india-news-live-today-december-1-2024-cyclone-fengal-effect-puducherry-receives-highest-rainfall-in-30-years/ar-AA1v35jX,Mumbai,2024-04-14 15:43:38
Court gives custody of 4 horses used in illegal racing to PETA,2024-12-01T11:18:00.0000000Z,Hindustan Times,https://www.hindustantimes.com/cities/mumbai-news/court-gives-custody-of-4-horses-used-in-illegal-racing-to-peta-101732992245329.html,Mumbai,2024-04-07 15:43:39
Cyclone Fengal: IndiGo Flight Lands Dramatically Amid Strong Winds At Chennai Airport — Watch Video,2024-12-01T11:10:00.0000000Z,India.com,https://zeenews.india.com/india/cyclone-fengal-indigo-flight-lands-dramatically-amid-strong-winds-at-chennai-airport-watch-video-2826653.html,Mumbai,2024-04-07 15:43:39
Does FOMO set in among singles as the viral wedding season approaches? New survey says more,2024-12-01T09:03:00.0000000Z,Mid Day,https://www.mid-day.com/lifestyle/relationships/article/does-fomo-set-in-among-singles-as-the-viral-wedding-season-approaches-new-survey-says-more-23439178,Mumbai,2024-04-07 15:43:39
The 'world's 15 richest cities' revealed - one has an astounding 144 billionaires,2024-12-01T07:00:00.0000000Z,Daily Express,https://www.express.co.uk/news/world/1980982/worlds-15-richest-cities-billionaires,Mumbai,2024-04-07 15:43:39
Excavation for coastal road’s only vehicle underpass in last leg,2024-12-01T05:07:00.0000000Z,Indiatimes,https://timesofindia.indiatimes.com/excavation-for-coastal-roads-only-vehicle-underpass-in-last-leg/articleshow/115860488.cms,Mumbai,2024-04-07 15:43:39
Traffic Police Worst Affected by the Honking Nuisance,2024-12-01T04:17:00.0000000Z,Deccan Chronicle,https://www.deccanchronicle.com/southern-states/telangana/traffic-police-worst-affected-by-the-honking-nuisance-1842891,Mumbai,2024-04-07 15:43:39
Mumbai: BMC Appoints VJTI For Technical Audit Of Goregaon-Mulund Link Road's Twin Tunnels To Ensure Safety And Environmental Standards,2024-12-01T03:03:00.0000000Z,The Free Press Journal,https://www.freepressjournal.in/mumbai/mumbai-bmc-appoints-vjti-for-technical-audit-of-goregaon-mulund-link-roads-twin-tunnels-to-ensure-safety-and-environmental-standards,Mumbai,2024-04-07 15:43:39
"Top news today: TRAI new rules, Air India-Vistara routes, Cyclone Fengal update, Horbill festival & more on December 1",2024-12-01T01:52:00.0000000Z,Mint,https://www.livemint.com/news/trends/top-news-today-trai-traceability-rules-air-india-vistara-routes-cyclone-fengal-update-horbill-festival-more-december-1-11733016177174.html,Mumbai,2024-04-07 15:43:39
"India News Live Today December 1, 2024: ‘Past airbrushed’: Jaishankar says Tipu Sultan a case of ‘cherry-picking facts’",2024-12-01T01:05:18.0000000Z,Hindustan Times on MSN.com,https://www.msn.com/en-in/news/India/india-news-live-today-december-1-2024-cyclone-fengal-effect-puducherry-receives-highest-rainfall-in-30-years/ar-AA1v35jX,Mumbai,2024-04-07 15:43:39
Court gives custody of 4 horses used in illegal racing to PETA,2024-12-01T11:18:00.0000000Z,Hindustan Times,https://www.hindustantimes.com/cities/mumbai-news/court-gives-custody-of-4-horses-used-in-illegal-racing-to-peta-101732992245329.html,Mumbai,2024-03-31 15:43:40
Cyclone Fengal: IndiGo Flight Lands Dramatically Amid Strong Winds At Chennai Airport — Watch Video,2024-12-01T11:10:00.0000000Z,India.com,https://zeenews.india.com/india/cyclone-fengal-indigo-flight-lands-dramatically-amid-strong-winds-at-chennai-airport-watch-video-2826653.html,Mumbai,2024-03-31 15:43:40
Does FOMO set in among singles as the viral wedding season approaches? New survey says more,2024-12-01T09:03:00.0000000Z,Mid Day,https://www.mid-day.com/lifestyle/relationships/article/does-fomo-set-in-among-singles-as-the-viral-wedding-season-approaches-new-survey-says-more-23439178,Mumbai,2024-03-31 15:43:40
The 'world's 15 richest cities' revealed - one has an astounding 144 billionaires,2024-12-01T07:00:00.0000000Z,Daily Express,https://www.express.co.uk/news/world/1980982/worlds-15-richest-cities-billionaires,Mumbai,2024-03-31 15:43:40
Excavation for coastal road’s only vehicle underpass in last leg,2024-12-01T05:07:00.0000000Z,Indiatimes,https://timesofindia.indiatimes.com/excavation-for-coastal-roads-only-vehicle-underpass-in-last-leg/articleshow/115860488.cms,Mumbai,2024-03-31 15:43:40
Traffic Police Worst Affected by the Honking Nuisance,2024-12-01T04:17:00.0000000Z,Deccan Chronicle,https://www.deccanchronicle.com/southern-states/telangana/traffic-police-worst-affected-by-the-honking-nuisance-1842891,Mumbai,2024-03-31 15:43:40
Mumbai: BMC Appoints VJTI For Technical Audit Of Goregaon-Mulund Link Road's Twin Tunnels To Ensure Safety And Environmental Standards,2024-12-01T03:03:00.0000000Z,The Free Press Journal,https://www.freepressjournal.in/mumbai/mumbai-bmc-appoints-vjti-for-technical-audit-of-goregaon-mulund-link-roads-twin-tunnels-to-ensure-safety-and-environmental-standards,Mumbai,2024-03-31 15:43:40
"Top news today: TRAI new rules, Air India-Vistara routes, Cyclone Fengal update, Horbill festival & more on December 1",2024-12-01T01:52:00.0000000Z,Mint,https://www.livemint.com/news/trends/top-news-today-trai-traceability-rules-air-india-vistara-routes-cyclone-fengal-update-horbill-festival-more-december-1-11733016177174.html,Mumbai,2024-03-31 15:43:40
"India News Live Today December 1, 2024: ‘Past airbrushed’: Jaishankar says Tipu Sultan a case of ‘cherry-picking facts’",2024-12-01T01:05:18.0000000Z,Hindustan Times on MSN.com,https://www.msn.com/en-in/news/India/india-news-live-today-december-1-2024-cyclone-fengal-effect-puducherry-receives-highest-rainfall-in-30-years/ar-AA1v35jX,Mumbai,2024-03-31 15:43:40
Court gives custody of 4 horses used in illegal racing to PETA,2024-12-01T11:18:00.0000000Z,Hindustan Times,https://www.hindustantimes.com/cities/mumbai-news/court-gives-custody-of-4-horses-used-in-illegal-racing-to-peta-101732992245329.html,Mumbai,2024-03-24 15:43:41
Cyclone Fengal: IndiGo Flight Lands Dramatically Amid Strong Winds At Chennai Airport — Watch Video,2024-12-01T11:10:00.0000000Z,India.com,https://zeenews.india.com/india/cyclone-fengal-indigo-flight-lands-dramatically-amid-strong-winds-at-chennai-airport-watch-video-2826653.html,Mumbai,2024-03-24 15:43:41
Does FOMO set in among singles as the viral wedding season approaches? New survey says more,2024-12-01T09:03:00.0000000Z,Mid Day,https://www.mid-day.com/lifestyle/relationships/article/does-fomo-set-in-among-singles-as-the-viral-wedding-season-approaches-new-survey-says-more-23439178,Mumbai,2024-03-24 15:43:41
The 'world's 15 richest cities' revealed - one has an astounding 144 billionaires,2024-12-01T07:00:00.0000000Z,Daily Express,https://www.express.co.uk/news/world/1980982/worlds-15-richest-cities-billionaires,Mumbai,2024-03-24 15:43:41
Excavation for coastal road’s only vehicle underpass in last leg,2024-12-01T05:07:00.0000000Z,Indiatimes,https://timesofindia.indiatimes.com/excavation-for-coastal-roads-only-vehicle-underpass-in-last-leg/articleshow/115860488.cms,Mumbai,2024-03-24 15:43:41
Traffic Police Worst Affected by the Honking Nuisance,2024-12-01T04:17:00.0000000Z,Deccan Chronicle,https://www.deccanchronicle.com/southern-states/telangana/traffic-police-worst-affected-by-the-honking-nuisance-1842891,Mumbai,2024-03-24 15:43:41
Mumbai: BMC Appoints VJTI For Technical Audit Of Goregaon-Mulund Link Road's Twin Tunnels To Ensure Safety And Environmental Standards,2024-12-01T03:03:00.0000000Z,The Free Press Journal,https://www.freepressjournal.in/mumbai/mumbai-bmc-appoints-vjti-for-technical-audit-of-goregaon-mulund-link-roads-twin-tunnels-to-ensure-safety-and-environmental-standards,Mumbai,2024-03-24 15:43:41
"Top news today: TRAI new rules, Air India-Vistara routes, Cyclone Fengal update, Horbill festival & more on December 1",2024-12-01T01:52:00.0000000Z,Mint,https://www.livemint.com/news/trends/top-news-today-trai-traceability-rules-air-india-vistara-routes-cyclone-fengal-update-horbill-festival-more-december-1-11733016177174.html,Mumbai,2024-03-24 15:43:41
"India News Live Today December 1, 2024: ‘Past airbrushed’: Jaishankar says Tipu Sultan a case of ‘cherry-picking facts’",2024-12-01T01:05:18.0000000Z,Hindustan Times on MSN.com,https://www.msn.com/en-in/news/India/india-news-live-today-december-1-2024-cyclone-fengal-effect-puducherry-receives-highest-rainfall-in-30-years/ar-AA1v35jX,Mumbai,2024-03-24 15:43:41
